order_item_id,order_id,product_id,quantity,price_at_purchase,order_date,customer_id,total_price,product_name,category,price,supplier_id,revenue
270,2819,432,1,770.54,2024-05-22,1476,770.54,Storage Shelf,Furniture,18.81,532,770.54
271,12087,1173,1,833.01,2024-03-26,1273,833.01,Bookshelf,Furniture,824.89,573,833.01
272,4459,1066,1,413.03,2024-11-02,9260,413.03,Mechanical Keyboard,Electronics,523.6,566,413.03
273,7489,943,1,566.34,2023-11-06,1428,566.34,Desk Organizer,Accessories,717.24,543,566.34
274,6230,41,1,107.5,2024-03-01,1193,107.5,Wireless Earbuds,Electronics,510.93,541,107.5
275,10439,369,1,985.22,2023-12-11,6574,985.22,Laptop Sleeve,Accessories,887.46,569,985.22
276,8875,1760,1,765.3,2024-09-08,6534,765.3,Gaming Keyboard,Electronics,609.74,560,765.3
277,7715,498,1,921.14,2024-04-19,4591,921.14,File Cabinet,Furniture,135.5,598,921.14
278,408,279,1,251.99,2023-12-26,5481,251.99,Storage Containers,Home & Kitchen,654.23,579,251.99
279,7473,1972,1,535.84,2024-07-08,7619,536.77,Microphone,Electronics,323.37,572,535.84
280,641,1424,1,997.77,2024-10-13,5270,997.77,Portable Charger,Accessories,985.24,524,997.77
281,550,864,1,117.62,2023-12-31,376,117.62,Toaster Oven,Home & Kitchen,884.83,564,117.62
282,13534,121,1,653.17,2024-01-26,5279,653.17,Power Strip,Electronics,432.32,521,653.17
283,14375,321,1,344.09,2024-06-09,8727,344.09,Power Strip,Electronics,986.87,521,344.09
284,6020,664,1,119.67,2023-12-30,1029,119.67,Toaster Oven,Home & Kitchen,767.97,564,119.67
285,4237,1149,1,63.74,2023-11-08,2424,63.74,Webcam HD,Electronics,807.63,549,63.74
286,608,18,1,816.69,2024-04-13,1021,839.07,Monitor Stand,Furniture,413.14,518,816.69
287,7024,705,1,447.71,2024-05-19,643,524.9,Tablet Stand,Accessories,522.34,505,447.71
288,12907,1611,1,906.97,2023-11-27,4474,906.97,Gaming Mouse Pad,Accessories,786.14,511,906.97
289,14560,90,1,35.74,2024-04-03,6675,35.74,USB-C Hub,Electronics,402.24,590,35.74
290,12057,1164,1,77.34,2023-11-23,3026,77.34,Toaster Oven,Home & Kitchen,789.37,564,77.34
291,11833,215,1,279.13,2024-07-09,2878,318.81,Laptop Stand,Accessories,393.0,515,279.13
292,9730,1642,1,955.23,2024-04-14,2362,955.23,Electric Kettle,Home & Kitchen,625.4,542,955.23
293,2682,1420,1,426.18,2024-02-25,8540,426.18,Wireless Mouse,Electronics,33.29,520,426.18
294,5937,1073,1,815.51,2024-06-18,2550,936.91,Bookshelf,Furniture,570.81,573,815.51
295,12421,129,1,244.8,2023-12-31,6578,250.28,Storage Containers,Home & Kitchen,749.8,529,244.8
296,648,984,1,771.42,2024-04-12,7533,771.42,Air Purifier,Home & Kitchen,257.34,584,771.42
297,13064,861,1,840.39,2023-11-20,3970,902.04,Gaming Mouse Pad,Accessories,943.2,561,840.39
298,5466,6,1,491.31,2024-06-08,3161,491.31,Drawer Unit,Furniture,457.31,506,491.31
299,9030,563,1,757.68,2023-11-23,6564,757.68,Phone Grip,Accessories,845.65,563,757.68
300,14582,1916,1,983.83,2023-11-06,8414,983.83,Mechanical Keyboard,Electronics,517.93,516,983.83
301,9878,114,1,340.01,2024-04-26,4084,472.49,Toaster Oven,Home & Kitchen,720.98,514,340.01
302,7219,92,1,815.06,2024-05-09,4522,818.55,Electric Kettle,Home & Kitchen,599.17,592,815.06
303,14060,722,1,91.57,2024-10-22,2822,91.57,Microphone,Electronics,777.5,522,91.57
304,2245,98,1,944.53,2024-08-03,6132,944.53,File Cabinet,Furniture,126.58,598,944.53
305,2858,462,1,293.67,2024-06-18,2489,293.67,Rice Cooker,Home & Kitchen,458.77,562,293.67
306,11046,1215,1,841.68,2024-06-17,7630,841.68,Laptop Stand,Accessories,933.38,515,841.68
307,4476,1941,1,768.21,2023-11-25,9100,773.46,Wireless Earbuds,Electronics,32.83,541,768.21
308,11787,1027,1,489.94,2024-10-27,4661,489.94,Smart Watch,Electronics,948.37,527,489.94
309,8100,704,1,669.31,2024-03-06,7862,669.31,Desk Mat,Accessories,627.21,504,669.31
310,4957,1593,1,276.72,2024-07-08,5013,276.72,Desk Organizer,Accessories,110.62,593,276.72
311,2533,1149,1,790.14,2024-03-10,947,790.14,Webcam HD,Electronics,807.63,549,790.14
312,2422,894,1,194.71,2024-02-23,10,200.54,Screen Protector,Accessories,141.33,594,194.71
313,1727,1268,1,629.47,2024-03-23,4886,629.47,Monitor Stand,Furniture,43.64,568,629.47
314,13492,858,1,652.59,2024-01-19,2785,652.59,External SSD,Electronics,337.1,558,652.59
315,7752,1773,1,944.71,2024-04-13,2235,944.71,Bookshelf,Furniture,332.49,573,944.71
316,9990,1245,1,899.19,2024-08-12,5066,899.19,Desk Lamp,Home & Kitchen,102.08,545,899.19
317,11241,1390,1,966.61,2024-07-10,6645,966.61,USB-C Hub,Electronics,112.83,590,966.61
318,6967,659,1,273.74,2024-08-12,8758,358.25,Computer Speakers,Electronics,70.66,559,273.74
319,12372,1491,1,492.04,2024-08-11,4530,492.04,Wireless Earbuds,Electronics,54.02,591,492.04
320,4522,1176,1,119.04,2024-01-30,3280,119.04,Noise Cancelling Headset,Electronics,348.42,576,119.04
321,4789,1758,1,448.96,2024-01-12,8477,448.96,External SSD,Electronics,984.39,558,448.96
322,12321,981,1,727.99,2024-07-28,8713,757.49,Wall Clock,Home & Kitchen,931.48,581,727.99
323,491,1700,1,82.97,2024-01-27,7898,82.97,Keyboard Wrist Rest,Accessories,177.82,600,82.97
324,3175,1796,1,777.89,2024-09-16,523,799.55,4K Monitor,Electronics,696.05,596,777.89
325,9088,839,1,393.27,2024-06-22,5476,393.27,Wireless Presenter,Electronics,73.42,539,393.27
326,9099,112,1,304.19,2023-11-21,9364,304.19,Rice Cooker,Home & Kitchen,78.53,512,304.19
327,10917,1872,1,741.05,2024-06-05,1370,741.05,Microphone,Electronics,187.77,572,741.05
328,7372,55,1,232.61,2024-01-15,7428,258.79,Tablet Stand,Accessories,674.61,555,232.61
329,976,185,1,979.25,2024-05-05,2411,984.66,Smartphone Case,Accessories,134.04,585,979.25
330,2232,438,1,454.32,2024-02-07,4214,454.32,Wireless Charger,Electronics,643.24,538,454.32
331,10234,578,1,553.35,2024-01-24,4583,553.35,Cable Organizer,Accessories,6.25,578,553.35
332,12045,1205,1,549.43,2024-01-25,4079,549.43,Tablet Stand,Accessories,584.17,505,549.43
333,8177,996,1,560.13,2024-03-07,8327,560.13,4K Monitor,Electronics,205.43,596,560.13
334,1891,355,1,193.49,2024-06-10,2296,193.49,Tablet Stand,Accessories,989.41,555,193.49
335,6448,916,1,144.68,2024-01-10,835,144.68,Mechanical Keyboard,Electronics,545.67,516,144.68
336,9886,314,1,822.73,2024-09-02,7649,851.27,Toaster Oven,Home & Kitchen,844.3,514,822.73
337,14622,250,1,786.06,2023-12-31,3924,871.98,Keyboard Wrist Rest,Accessories,491.82,550,786.06
338,9173,1850,1,934.57,2023-12-12,5570,934.57,Keyboard Wrist Rest,Accessories,663.19,550,934.57
339,6536,375,1,138.28,2024-10-17,914,138.28,Bluetooth Headphones,Electronics,490.32,575,138.28
340,1992,1796,1,436.81,2024-01-28,4431,436.81,4K Monitor,Electronics,696.05,596,436.81
341,14775,1092,1,31.97,2024-11-01,953,31.97,Electric Kettle,Home & Kitchen,359.63,592,31.97
342,9243,901,1,623.36,2024-02-01,5248,623.36,Office Chair,Furniture,625.8,501,623.36
343,14441,357,1,445.54,2024-07-29,1090,445.54,Bath Towels,Home & Kitchen,83.35,557,445.54
344,9139,1334,1,973.56,2023-11-14,7418,973.56,Air Purifier,Home & Kitchen,618.53,534,973.56
345,10215,343,1,105.67,2023-12-23,6991,175.75,Desk Organizer,Accessories,361.47,543,105.67
346,3970,1368,1,92.58,2024-10-10,8810,92.58,Monitor Stand,Furniture,670.62,568,92.58
347,12118,1396,1,398.86,2024-10-05,1903,398.86,4K Monitor,Electronics,577.64,596,398.86
348,3086,1823,1,625.75,2024-01-11,2497,662.95,Bookshelf,Furniture,997.85,523,625.75
349,9807,1358,1,295.21,2024-05-02,6385,295.21,External SSD,Electronics,807.77,558,295.21
350,640,146,1,707.39,2024-01-20,9499,714.3,4K Monitor,Electronics,888.7,546,707.39
351,4299,1472,1,32.82,2024-10-03,2236,32.82,Microphone,Electronics,81.32,572,32.82
352,14091,758,1,950.73,2024-02-07,7653,950.73,External SSD,Electronics,540.82,558,950.73
353,12375,392,1,718.09,2024-05-01,4952,802.06,Electric Kettle,Home & Kitchen,968.11,592,718.09
354,235,1559,1,67.76,2024-04-25,8757,67.76,Computer Speakers,Electronics,978.59,559,67.76
355,10757,1135,1,956.71,2024-09-04,4236,956.71,Smartphone Case,Accessories,801.68,535,956.71
356,8937,1211,1,646.0,2024-01-19,2430,725.26,Gaming Mouse Pad,Accessories,853.56,511,646.0
357,2053,1254,1,190.33,2024-08-25,7373,190.33,Desk Mat,Accessories,260.29,554,190.33
358,12679,130,1,435.27,2023-12-19,3879,435.27,Kitchen Blender,Home & Kitchen,147.44,530,435.27
359,8027,1532,1,95.4,2024-09-30,1073,95.4,Storage Shelf,Furniture,558.9,532,95.4
360,12059,1523,1,494.64,2023-11-12,4751,494.64,Bookshelf,Furniture,373.51,523,494.64
361,6231,1687,1,983.63,2024-02-15,8202,1014.57,Throw Pillows,Home & Kitchen,13.68,587,983.63
362,9454,904,1,272.44,2024-02-29,3027,272.44,Desk Mat,Accessories,187.29,504,272.44
363,7171,1026,1,770.63,2024-05-15,9460,803.55,Noise Cancelling Headset,Electronics,510.48,526,770.63
364,12622,1000,1,298.57,2024-06-24,8741,302.67,Keyboard Wrist Rest,Accessories,81.88,600,298.57
365,10745,6,1,829.15,2024-03-29,8848,829.15,Drawer Unit,Furniture,457.31,506,829.15
366,12212,1261,1,996.07,2024-05-05,7302,996.07,Gaming Mouse Pad,Accessories,134.99,561,996.07
367,1701,919,1,363.61,2024-10-17,168,363.61,Laptop Sleeve,Accessories,270.97,519,363.61
368,5448,1915,1,510.72,2024-04-21,721,536.94,Laptop Stand,Accessories,740.24,515,510.72
369,11402,1490,1,298.66,2024-03-16,1418,298.66,USB-C Hub,Electronics,661.55,590,298.66
370,9780,1464,1,402.1,2023-12-21,4287,402.1,Toaster Oven,Home & Kitchen,916.45,564,402.1
371,5966,615,1,563.56,2024-05-20,8432,632.92,Laptop Stand,Accessories,179.19,515,563.56
372,1465,754,1,258.54,2024-07-05,374,258.54,Desk Mat,Accessories,257.22,554,258.54
373,13764,1309,1,610.75,2024-07-27,5866,610.75,Computer Speakers,Electronics,398.37,509,610.75
374,4113,928,1,680.04,2024-07-12,8162,680.04,Cable Organizer,Accessories,873.41,528,680.04
375,1076,321,1,27.73,2024-09-18,3163,34.83,Power Strip,Electronics,986.87,521,27.73
376,13704,1896,1,292.3,2024-03-03,8096,292.3,4K Monitor,Electronics,389.19,596,292.3
377,12259,1653,1,605.67,2023-11-13,3023,645.51,Document Scanner,Electronics,680.94,553,605.67
378,13488,516,1,866.95,2024-10-28,7286,866.95,Mechanical Keyboard,Electronics,40.03,516,866.95
379,14888,1174,1,393.48,2024-03-16,6846,400.03,Portable Charger,Accessories,478.44,574,393.48
380,10280,730,1,562.7,2024-04-19,6564,562.7,Kitchen Blender,Home & Kitchen,289.2,530,562.7
381,3504,1793,1,419.55,2024-09-24,9695,419.55,Desk Organizer,Accessories,389.92,593,419.55
382,14893,286,1,779.18,2024-09-26,2086,779.18,Standing Desk,Furniture,450.56,586,779.18
383,3247,774,1,381.47,2024-01-10,2785,404.19,Portable Charger,Accessories,943.17,574,381.47
384,7648,405,1,501.24,2024-02-19,9561,505.65,Tablet Stand,Accessories,450.82,505,501.24
385,13974,1150,1,406.3,2023-12-19,9078,406.3,Keyboard Wrist Rest,Accessories,627.45,550,406.3
386,10848,1994,1,74.79,2024-02-14,793,74.79,Screen Protector,Accessories,595.96,594,74.79
387,3480,98,1,281.02,2024-04-25,4106,281.02,File Cabinet,Furniture,126.58,598,281.02
388,11778,1857,1,997.92,2024-09-27,8319,997.92,Bath Towels,Home & Kitchen,766.67,557,997.92
389,9988,828,1,354.83,2024-08-27,8169,426.89,Cable Organizer,Accessories,830.3,528,354.83
390,13767,909,1,451.07,2024-05-15,4978,451.07,Computer Speakers,Electronics,309.12,509,451.07
391,3168,136,1,434.33,2024-06-22,5977,434.33,Standing Desk,Furniture,313.5,536,434.33
392,8301,907,1,83.19,2024-07-26,7956,83.19,Bath Towels,Home & Kitchen,28.58,507,83.19
393,5513,1253,1,625.82,2024-04-09,3110,699.59,Document Scanner,Electronics,889.2,553,625.82
394,9783,1219,1,685.72,2024-07-06,591,685.72,Laptop Sleeve,Accessories,446.06,519,685.72
395,6077,1957,1,29.6,2024-04-15,6838,29.6,Bath Towels,Home & Kitchen,644.1,557,29.6
396,3667,1928,1,921.81,2024-08-18,4780,921.81,Cable Organizer,Accessories,269.42,528,921.81
397,5238,987,1,641.92,2024-07-14,1862,706.81,Throw Pillows,Home & Kitchen,430.63,587,641.92
398,1127,1655,1,135.27,2024-05-10,4910,135.27,Tablet Stand,Accessories,875.52,555,135.27
399,14292,427,1,612.27,2024-08-31,7294,634.41,Smart Watch,Electronics,283.49,527,612.27
400,10081,823,1,689.14,2024-07-09,8912,715.86,Bookshelf,Furniture,907.19,523,689.14
401,1409,22,1,136.45,2023-12-22,4419,216.13,Microphone,Electronics,648.71,522,136.45
402,991,318,1,797.1,2024-06-08,9814,920.62,Monitor Stand,Furniture,271.12,518,797.1
403,8800,1240,1,592.66,2023-11-06,658,664.96,USB-C Hub,Electronics,88.29,540,592.66
404,4112,48,1,306.44,2024-06-18,6255,306.44,File Cabinet,Furniture,648.43,548,306.44
405,5054,1068,1,690.28,2024-11-01,398,716.48,Monitor Stand,Furniture,130.7,568,690.28
406,7141,520,1,483.87,2024-07-30,2116,612.11,Wireless Mouse,Electronics,431.12,520,483.87
407,6240,458,1,204.15,2024-04-11,7507,204.15,External SSD,Electronics,178.04,558,204.15
408,73,499,1,892.69,2024-08-29,4202,892.69,Webcam HD,Electronics,746.48,599,892.69
409,7019,1353,1,66.63,2024-01-21,2945,66.63,Document Scanner,Electronics,201.45,553,66.63
410,39,1171,1,665.12,2024-06-24,2981,752.72,Power Strip,Electronics,431.09,571,665.12
411,7301,1113,1,76.79,2023-12-24,4261,76.79,Phone Grip,Accessories,261.74,513,76.79
412,5868,1915,1,209.06,2024-10-11,4906,212.18,Laptop Stand,Accessories,740.24,515,209.06
413,1686,498,1,438.36,2023-12-15,4509,438.36,File Cabinet,Furniture,135.5,598,438.36
414,2041,1096,1,149.8,2023-11-18,8738,189.54,4K Monitor,Electronics,681.7,596,149.8
415,7449,143,1,712.28,2023-12-01,7880,790.52,Desk Organizer,Accessories,463.25,543,712.28
416,7373,1148,1,814.8,2023-11-15,6408,937.6,File Cabinet,Furniture,780.38,548,814.8
417,2398,571,1,860.11,2024-04-09,1082,860.11,Power Strip,Electronics,734.89,571,860.11
418,6002,1370,1,150.73,2024-08-29,8946,274.93,Wireless Mouse,Electronics,845.94,570,150.73
419,814,1238,1,57.04,2024-05-11,6766,130.03,Wireless Charger,Electronics,387.74,538,57.04
420,10990,396,1,207.61,2024-06-03,5661,207.61,4K Monitor,Electronics,505.38,596,207.61
421,9179,726,1,724.06,2024-08-02,8822,724.06,Noise Cancelling Headset,Electronics,657.6,526,724.06
422,13881,1284,1,939.8,2024-04-23,5828,939.8,Air Purifier,Home & Kitchen,316.99,584,939.8
423,47,1537,1,47.51,2023-12-28,8932,75.15,Throw Pillows,Home & Kitchen,328.92,537,47.51
424,14412,1656,1,138.66,2023-12-08,2202,268.14,Drawer Unit,Furniture,952.12,556,138.66
425,11071,1082,1,471.69,2024-07-11,6349,471.69,Storage Shelf,Furniture,35.99,582,471.69
426,1684,1097,1,406.51,2024-08-28,8760,409.44,Water Bottle,Home & Kitchen,40.51,597,406.51
427,14528,220,1,266.73,2024-10-25,9084,266.73,Wireless Mouse,Electronics,26.5,520,266.73
428,3355,593,1,564.12,2024-10-17,4227,564.12,Desk Organizer,Accessories,276.04,593,564.12
429,11170,644,1,161.74,2023-12-10,6682,188.08,Screen Protector,Accessories,372.06,544,161.74
430,5915,1282,1,292.23,2024-01-21,6696,292.23,Storage Shelf,Furniture,74.41,582,292.23
431,275,346,1,531.5,2024-01-17,4137,531.5,4K Monitor,Electronics,49.16,546,531.5
432,11960,1239,1,103.87,2024-10-18,4667,103.87,Wireless Presenter,Electronics,71.93,539,103.87
433,6205,659,1,889.87,2024-03-21,6421,889.87,Computer Speakers,Electronics,70.66,559,889.87
434,14804,1124,1,412.03,2024-08-01,5326,412.37,Portable Charger,Accessories,813.11,524,412.03
435,8,1525,1,597.94,2023-11-12,5651,635.86,Bluetooth Headphones,Electronics,299.39,525,597.94
436,8386,1455,1,973.1,2024-08-04,4777,973.1,Tablet Stand,Accessories,466.76,555,973.1
437,11955,1055,1,58.26,2024-05-04,2178,58.26,Tablet Stand,Accessories,45.31,555,58.26
438,8883,358,1,646.77,2024-01-28,9148,646.77,External SSD,Electronics,606.53,558,646.77
439,10438,680,1,671.62,2024-02-24,3652,671.62,Kitchen Blender,Home & Kitchen,75.7,580,671.62
440,547,1232,1,30.23,2024-01-20,3214,91.52,Storage Shelf,Furniture,257.65,532,30.23
441,7619,189,1,267.26,2024-04-11,8161,267.26,Wireless Presenter,Electronics,281.92,589,267.26
442,500,392,1,73.13,2024-08-17,8341,73.13,Electric Kettle,Home & Kitchen,968.11,592,73.13
443,3594,1873,1,50.88,2024-02-13,1031,50.88,Bookshelf,Furniture,380.33,573,50.88
444,9181,1682,1,39.69,2023-12-02,3772,39.69,Storage Shelf,Furniture,358.01,582,39.69
445,7198,749,1,57.14,2024-02-11,7070,57.14,Webcam HD,Electronics,584.97,549,57.14
446,13887,207,1,357.81,2024-07-19,3124,357.81,Bath Towels,Home & Kitchen,241.36,507,357.81
447,7023,1906,1,541.66,2024-09-06,2768,541.66,Drawer Unit,Furniture,205.2,506,541.66
448,5660,1355,1,28.56,2024-06-29,1133,28.56,Tablet Stand,Accessories,835.36,555,28.56
449,10720,1490,1,960.94,2024-03-10,6665,1000.08,USB-C Hub,Electronics,661.55,590,960.94
450,13674,1211,1,36.26,2024-02-16,1169,36.26,Gaming Mouse Pad,Accessories,853.56,511,36.26
451,4014,84,1,322.09,2024-08-18,9836,343.69,Air Purifier,Home & Kitchen,653.46,584,322.09
452,7374,186,1,449.43,2023-12-13,8478,473.81,Standing Desk,Furniture,337.1,586,449.43
453,4188,1826,1,332.27,2023-11-19,1137,332.27,Noise Cancelling Headset,Electronics,608.78,526,332.27
454,7258,432,1,177.55,2024-10-13,3745,238.9,Storage Shelf,Furniture,18.81,532,177.55
455,2536,1796,1,359.09,2023-12-01,1110,359.09,4K Monitor,Electronics,696.05,596,359.09
456,14687,1484,1,804.31,2023-12-31,7862,892.6,Air Purifier,Home & Kitchen,14.04,584,804.31
457,14319,1324,1,297.23,2024-10-04,4342,297.23,Portable Charger,Accessories,507.92,524,297.23
458,14267,1790,1,885.71,2024-04-20,1122,885.71,USB-C Hub,Electronics,276.39,590,885.71
459,6751,1898,1,882.84,2024-04-28,8443,882.84,File Cabinet,Furniture,210.09,598,882.84
460,12054,1450,1,102.48,2023-12-29,3361,102.48,Keyboard Wrist Rest,Accessories,239.34,550,102.48
461,3404,1437,1,421.08,2024-02-25,407,501.15,Throw Pillows,Home & Kitchen,204.4,537,421.08
462,9465,1659,1,24.58,2024-10-10,5678,24.58,Computer Speakers,Electronics,829.69,559,24.58
463,3029,612,1,664.86,2024-07-19,7284,664.86,Rice Cooker,Home & Kitchen,113.93,512,664.86
464,5129,468,1,927.3,2024-07-12,2780,927.3,Monitor Stand,Furniture,968.69,568,927.3
465,798,852,1,827.36,2024-10-08,3293,827.36,Coffee Maker,Home & Kitchen,71.63,552,827.36
466,6325,886,1,548.07,2024-01-02,9048,548.07,Standing Desk,Furniture,268.69,586,548.07
467,2074,847,1,102.35,2024-03-17,5566,102.35,Water Bottle,Home & Kitchen,389.9,547,102.35
468,13526,522,1,450.84,2024-09-20,6604,450.84,Microphone,Electronics,406.07,522,450.84
469,13160,1077,1,253.76,2024-10-25,9216,316.4,Smart Watch,Electronics,756.29,577,253.76
470,8273,1793,1,528.04,2024-05-24,7697,528.04,Desk Organizer,Accessories,389.92,593,528.04
471,5226,1637,1,320.63,2024-04-12,5699,320.63,Throw Pillows,Home & Kitchen,840.41,537,320.63
472,8478,1232,1,179.79,2024-04-18,3370,179.79,Storage Shelf,Furniture,257.65,532,179.79
473,10182,601,1,292.74,2024-04-14,7815,292.74,Office Chair,Furniture,266.88,501,292.74
474,14427,125,1,771.5,2024-02-06,1404,780.84,Bluetooth Headphones,Electronics,785.1,525,771.5
475,1732,1893,1,914.01,2023-12-14,7985,914.01,Desk Organizer,Accessories,846.25,593,914.01
476,6497,1219,1,823.07,2024-08-16,191,823.07,Laptop Sleeve,Accessories,446.06,519,823.07
477,6168,1306,1,91.35,2024-04-16,794,127.93,Drawer Unit,Furniture,530.42,506,91.35
478,1595,951,1,494.85,2024-10-31,1847,494.85,Office Chair,Furniture,286.38,551,494.85
479,1660,1718,1,372.86,2024-02-04,6503,372.86,Monitor Stand,Furniture,106.21,518,372.86
480,6204,294,1,549.02,2024-04-07,676,549.02,Screen Protector,Accessories,648.22,594,549.02
481,2857,1359,1,213.86,2024-08-14,3518,213.86,Computer Speakers,Electronics,664.32,559,213.86
482,195,1809,1,821.41,2024-03-14,6236,821.41,Computer Speakers,Electronics,561.73,509,821.41
483,2418,1732,1,944.31,2024-02-17,3234,976.47,Storage Shelf,Furniture,563.82,532,944.31
484,9773,764,1,128.81,2024-10-29,2601,128.81,Toaster Oven,Home & Kitchen,196.96,564,128.81
485,5083,330,1,226.17,2024-08-14,6701,226.17,Kitchen Blender,Home & Kitchen,16.9,530,226.17
486,9705,1780,1,526.31,2024-03-06,9433,526.31,Kitchen Blender,Home & Kitchen,887.56,580,526.31
487,7605,555,1,565.55,2024-10-24,4840,565.55,Tablet Stand,Accessories,652.44,555,565.55
488,10406,302,1,68.84,2024-09-13,8839,68.84,Coffee Maker,Home & Kitchen,160.82,502,68.84
489,2942,1367,1,746.54,2023-12-23,415,746.54,Food Processor,Home & Kitchen,726.93,567,746.54
490,6232,1270,1,524.4,2024-04-30,5133,524.4,Wireless Mouse,Electronics,475.59,570,524.4
491,6595,718,1,453.8,2024-08-07,4934,582.24,Monitor Stand,Furniture,54.43,518,453.8
492,6486,426,1,80.37,2024-04-13,99,107.13,Noise Cancelling Headset,Electronics,853.93,526,80.37
493,12462,1792,1,970.19,2024-05-18,5891,1003.19,Electric Kettle,Home & Kitchen,829.03,592,970.19
494,10029,495,1,932.98,2024-09-08,5264,964.52,Desk Lamp,Home & Kitchen,768.87,595,932.98
495,10205,1634,1,641.16,2024-04-19,6102,641.16,Air Purifier,Home & Kitchen,72.33,534,641.16
496,9312,589,1,512.43,2024-05-04,7082,515.67,Wireless Presenter,Electronics,108.21,589,512.43
497,7815,1826,1,736.01,2024-01-17,6653,861.93,Noise Cancelling Headset,Electronics,608.78,526,736.01
498,9342,1142,1,345.35,2023-12-01,6809,345.35,Electric Kettle,Home & Kitchen,203.15,542,345.35
499,13237,1148,1,242.34,2024-06-09,4231,242.34,File Cabinet,Furniture,780.38,548,242.34
500,8880,506,1,989.49,2024-10-10,1390,998.43,Drawer Unit,Furniture,735.88,506,989.49
501,1019,1021,1,782.23,2024-03-25,3469,903.11,Power Strip,Electronics,657.13,521,782.23
502,7299,450,1,439.62,2023-12-02,8639,439.62,Keyboard Wrist Rest,Accessories,723.04,550,439.62
